date,total_cases,new_cases,total_cases_per_million,new_cases_per_million,stringency_index,new_cases_smoothed,new_deaths_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths,new_deaths,total_deaths_per_million,new_deaths_per_million,reproduction_rate,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,total_tests,total_tests_per_thousand,tests_units,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case
2020-08-13,88136,1632,2027.661,37.546,57.87,1374.429,25.286,31.62,0.582,2023,24,46.541,0.552,1.2,,,,1233925,28.388,tests performed,18984,0.437,16755,0.385,0.082,12.2
2020-08-14,89917,1781,2068.635,40.974,57.87,1414.143,23.286,32.534,0.536,2042,19,46.978,0.437,1.22,,,,1252842,28.823,tests performed,18917,0.435,16827,0.387,0.084,11.9
2020-08-15,91795,1878,2111.841,43.205,57.87,1465.857,24.286,33.724,0.559,2076,34,47.761,0.782,1.23,,,,1273821,29.306,tests performed,20979,0.483,17063,0.393,0.086,11.6
2020-08-16,93490,1695,2150.836,38.995,57.87,1531.857,25,35.242,0.575,2100,24,48.313,0.552,1.23,,,,1289589,29.668,tests performed,15768,0.363,17177,0.395,0.089,11.2
2020-08-17,95007,1517,2185.736,34.9,57.87,1599.286,24.571,36.793,0.565,2122,22,48.819,0.506,1.23,,,,1300289,29.915,tests performed,10700,0.246,17265,0.397,0.093,10.8
2020-08-18,96653,1646,2223.604,37.868,57.87,1661.429,24.714,38.223,0.569,2152,30,49.509,0.69,1.24,,,,1315409,30.262,tests performed,15120,0.348,17121,0.394,0.097,10.3
2020-08-19,98658,2005,2269.731,46.127,57.87,1736.286,26.143,39.945,0.601,2182,30,50.199,0.69,1.24,,,,1335000,30.713,tests performed,19591,0.451,17151,0.395,0.101,9.9
2020-08-20,100810,2152,2319.24,49.509,57.87,1810.571,28.857,41.654,0.664,2225,43,51.188,0.989,1.23,,,,1356698,31.212,tests performed,21698,0.499,17539,0.404,0.103,9.7
2020-08-21,102948,2138,2368.427,49.187,57.87,1861.571,29.429,42.827,0.677,2248,23,51.718,0.529,1.21,,,,1378519,31.714,tests performed,21821,0.502,17954,0.413,0.104,9.6
2020-08-22,105337,2389,2423.389,54.961,57.87,1934.571,30,44.507,0.69,2286,38,52.592,0.874,1.19,,,,1400726,32.225,tests performed,22207,0.511,18129,0.417,0.107,9.4
2020-08-23,107379,2042,2470.367,46.978,57.87,1984.143,30.429,45.647,0.7,2313,27,53.213,0.621,1.17,,,,1416001,32.577,tests performed,15275,0.351,18059,0.415,0.11,9.1
2020-08-24,109234,1855,2513.043,42.676,57.87,2032.429,30.429,46.758,0.7,2335,22,53.719,0.506,1.14,,,,1425351,32.792,tests performed,9350,0.215,17866,0.411,0.114,8.8
2020-08-25,110949,1715,2552.499,39.455,57.87,2042.286,30,46.985,0.69,2362,27,54.34,0.621,1.11,,,,1436206,33.041,tests performed,10855,0.25,17257,0.397,0.118,8.4
2020-08-26,112653,1704,2591.701,39.202,57.87,1999.286,31,45.996,0.713,2399,37,55.192,0.851,1.09,,,,1452006,33.405,tests performed,15800,0.363,16715,0.385,0.12,8.4
2020-08-27,114663,2010,2637.943,46.242,57.87,1979,32,45.529,0.736,2449,50,56.342,1.15,1.11,,,,1472736,33.882,tests performed,20730,0.477,16577,0.381,0.119,8.4
2020-08-28,117172,2509,2695.665,57.722,66.2,2032,35.857,46.748,0.825,2499,50,57.492,1.15,1.14,,,,1494243,34.377,tests performed,21507,0.495,16532,0.38,0.123,8.1
2020-08-29,119751,2579,2754.998,59.333,66.2,2059.143,36.286,47.373,0.835,2540,41,58.435,0.943,1.15,,,,1516712,34.894,tests performed,22469,0.517,16569,0.381,0.124,8
2020-08-30,121930,2179,2805.128,50.13,66.2,2078.714,37.429,47.823,0.861,2575,35,59.241,0.805,1.16,,,,1536171,35.341,tests performed,19459,0.448,17167,0.395,0.121,8.3
2020-08-31,124132,2202,2855.787,50.659,66.2,2128.286,38.571,48.963,0.887,2605,30,59.931,0.69,1.17,-9872.6,-2.54,0.83,1550280,35.666,tests performed,14109,0.325,17847,0.411,0.119,8.4
2020-09-01,126279,2147,2905.181,49.394,64.35,2190,41.714,50.383,0.96,2654,49,61.058,1.127,1.16,,,,1556655,35.812,tests performed,6375,0.147,17207,0.396,0.127,7.9
2020-09-02,128833,2554,2963.939,58.757,64.35,2311.429,43.714,53.177,1.006,2705,51,62.231,1.173,1.15,,,,1597707,36.757,tests performed,41052,0.944,20814,0.479,0.111,9
2020-09-03,131300,2467,3020.695,56.756,64.35,2376.714,44.286,54.679,1.019,2759,54,63.474,1.242,1.13,,,,1621697,37.309,tests performed,23990,0.552,21280,0.49,0.112,9
2020-09-04,134069,2769,3084.398,63.704,64.35,2413.857,44.714,55.533,1.029,2812,53,64.693,1.219,1.12,,,,,,tests performed,,,21895,0.504,0.11,9.1
2020-09-05,136966,2897,3151.047,66.649,64.35,2459.286,46.143,56.578,1.062,2863,51,65.866,1.173,1.12,,,,1673316,38.496,tests performed,,,22372,0.515,0.11,9.1
2020-09-06,139171,2205,3201.775,50.728,64.35,2463,46.143,56.664,1.062,2898,35,66.672,0.805,1.11,,,,1693793,38.967,tests performed,20477,0.471,22517,0.518,0.109,9.1
2020-09-07,141424,2253,3253.608,51.833,53.24,2470.286,46.429,56.832,1.068,2930,32,67.408,0.736,1.11,,,,1709017,39.318,tests performed,15224,0.35,22677,0.522,0.109,9.2
2020-09-08,143914,2490,3310.893,57.285,64.35,2519.286,47.714,57.959,1.098,2988,58,68.742,1.334,1.11,,,,1731877,39.844,tests performed,22860,0.526,25032,0.576,0.101,9.9
2020-09-09,146511,2597,3370.64,59.747,64.35,2525.429,47,58.1,1.081,3034,46,69.8,1.058,1.11,,,,1751931,40.305,tests performed,20054,0.461,22032,0.507,0.115,8.7
2020-09-10,149146,2635,3431.261,60.621,64.35,2549.429,45.714,58.652,1.052,3079,45,70.836,1.035,1.11,,,,1778483,40.916,tests performed,26552,0.611,22398,0.515,0.114,8.8
2020-09-11,152373,3227,3505.501,74.241,64.35,2614.857,45.714,60.158,1.052,3132,53,72.055,1.219,1.12,,,,1806428,41.559,tests performed,27945,0.643,22703,0.522,0.115,8.7
2020-09-12,155558,3185,3578.776,73.274,64.35,2656,49,61.104,1.127,3206,74,73.757,1.702,1.13,,,,1834165,42.197,tests performed,27737,0.638,22978,0.529,0.116,8.7
2020-09-13,158122,2564,3637.763,58.988,64.35,2707.286,48.714,62.284,1.121,3239,33,74.517,0.759,1.13,,,,1856467,42.71,tests performed,22302,0.513,23239,0.535,0.116,8.6
2020-09-14,160679,2557,3696.59,58.826,64.35,2750.714,49,63.283,1.127,3273,34,75.299,0.782,1.14,,,,1870790,43.039,tests performed,14323,0.33,23110,0.532,0.119,8.4
2020-09-15,163678,2999,3765.585,68.995,64.35,2823.429,48.286,64.956,1.111,3326,53,76.518,1.219,1.15,,,,1897688,43.658,tests performed,26898,0.619,23687,0.545,0.119,8.4
2020-09-16,166694,3016,3834.971,69.386,64.35,2883.286,52.857,66.333,1.216,3404,78,78.313,1.794,1.14,,,,1925482,44.298,tests performed,27794,0.639,24793,0.57,0.116,8.6
2020-09-17,170373,3679,3919.61,84.639,64.35,3032.429,55.143,69.764,1.269,3465,61,79.716,1.403,1.14,,,,1955211,44.982,tests performed,29729,0.684,25247,0.581,0.12,8.3
2020-09-18,173703,3330,3996.22,76.61,64.35,3047.143,57.571,70.103,1.324,3535,70,81.326,1.61,1.12,,,,1985802,45.685,tests performed,30591,0.704,25625,0.59,0.119,8.4
2020-09-19,177048,3345,4073.176,76.955,64.35,3070,54.143,70.629,1.246,3585,50,82.477,1.15,1.11,,,,2014923,46.355,tests performed,29121,0.67,25823,0.594,0.119,8.4
2020-09-20,180119,3071,4143.827,70.652,64.35,3142.429,55.286,72.295,1.272,3626,41,83.42,0.943,1.11,,,,2038850,46.906,tests performed,23927,0.55,26055,0.599,0.121,8.3
2020-09-21,182900,2781,4207.807,63.98,64.35,3174.429,54.143,73.031,1.246,3652,26,84.018,0.598,1.11,,,,2058638,47.361,tests performed,19788,0.455,26835,0.617,0.118,8.5
2020-09-22,185890,2990,4276.595,68.788,64.35,3173.143,55.714,73.001,1.282,3716,64,85.49,1.472,1.1,,,,2079482,47.841,tests performed,20844,0.48,25971,0.597,0.122,8.2
2020-09-23,189488,3598,4359.371,82.776,64.35,3256.286,54.286,74.914,1.249,3784,68,87.055,1.564,1.11,,,,2102377,48.367,tests performed,22895,0.527,25271,0.581,0.129,7.8
2020-09-24,192966,3478,4439.386,80.015,64.35,3227.571,53.286,74.254,1.226,3838,54,88.297,1.242,1.1,,,,2129156,48.983,tests performed,26779,0.616,24849,0.572,0.13,7.7
2020-09-25,196631,3665,4523.703,84.317,64.35,3275.429,53.571,75.355,1.232,3910,72,89.954,1.656,1.1,,,,2156653,49.616,tests performed,27497,0.633,24407,0.562,0.134,7.5
2020-09-26,200566,3935,4614.232,90.529,64.35,3359.714,57.571,77.294,1.324,3988,78,91.748,1.794,1.11,,,,2189926,50.382,tests performed,33273,0.765,25000,0.575,0.134,7.4
2020-09-27,203799,3233,4688.611,74.379,64.35,3382.857,59.714,77.826,1.374,4044,56,93.036,1.288,1.11,,,,2209975,50.843,tests performed,20049,0.461,24446,0.562,0.138,7.2
2020-09-28,206579,2780,4752.567,63.957,64.35,3382.714,61.429,77.823,1.413,4082,38,93.911,0.874,1.13,,,,2226508,51.223,tests performed,16533,0.38,23981,0.552,0.141,7.1
2020-09-29,210309,3730,4838.38,85.813,58.8,3488.429,62.571,80.255,1.44,4154,72,95.567,1.656,1.15,,,,2250676,51.779,tests performed,24168,0.556,24456,0.563,0.143,7
2020-09-30,214446,4137,4933.556,95.176,58.8,3565.429,62.429,82.026,1.436,4221,67,97.109,1.541,1.17,-3347.8,-0.78,15.59,2278248,52.413,tests performed,27572,0.634,25124,0.578,0.142,7
2020-10-01,218625,4179,5029.698,96.142,58.8,3665.571,64.286,84.33,1.479,4288,67,98.65,1.541,1.17,,,,2308415,53.108,tests performed,30167,0.694,25608,0.589,0.143,7
2020-10-02,223376,4751,5139,109.302,58.8,3820.714,63.857,87.9,1.469,4357,69,100.237,1.587,1.19,,,,2337942,53.787,tests performed,29527,0.679,25898,0.596,0.148,6.8
2020-10-03,228161,4785,5249.084,110.084,58.8,3942.143,66.143,90.693,1.522,4451,94,102.4,2.163,1.19,,,,,,tests performed,,,24311,0.559,0.162,6.2
2020-10-04,232424,4263,5347.159,98.075,58.8,4089.286,64.429,94.078,1.482,4495,44,103.412,1.012,1.2,,,,2382259,54.806,tests performed,,,24612,0.566,0.166,6
2020-10-05,236329,3905,5436.997,89.839,58.8,4250,64,97.776,1.472,4530,35,104.217,0.805,1.2,,,,2397905,55.166,tests performed,15646,0.36,24485,0.563,0.174,5.8
2020-10-06,240811,4482,5540.111,103.113,58.8,4357.429,67.143,100.247,1.545,4624,94,106.38,2.163,1.2,,,,2423031,55.744,tests performed,25126,0.578,24622,0.566,0.177,5.7
2020-10-07,245698,4887,5652.541,112.431,58.8,4464.571,69.429,102.712,1.597,4707,83,108.289,1.91,1.2,,,,2455407,56.489,tests performed,32376,0.745,25308,0.582,0.176,5.7
2020-10-08,251243,5545,5780.11,127.569,58.8,4659.714,74.143,107.202,1.706,4807,100,110.59,2.301,1.21,,,,2489702,57.278,tests performed,34295,0.789,25898,0.596,0.18,5.6
2020-10-09,257204,5961,5917.249,137.139,58.8,4832.571,77.429,111.178,1.781,4899,92,112.707,2.117,1.2,,,,2522360,58.03,tests performed,32658,0.751,26345,0.606,0.183,5.5
2020-10-10,263105,5901,6053.008,135.759,58.8,4992,79.857,114.846,1.837,5010,111,115.26,2.554,1.19,,,,2582768,59.419,tests performed,60408,1.39,31810,0.732,0.157,6.4
2020-10-11,268065,4960,6167.118,114.11,58.8,5091.571,86.143,117.137,1.982,5098,88,117.285,2.025,1.17,,,,,,tests performed,,,30063,0.692,0.169,5.9
2020-10-12,272671,4606,6273.083,105.966,58.8,5191.714,87.571,119.441,2.015,5143,45,118.32,1.035,1.16,,,,2602635,59.876,tests performed,,,29247,0.673,0.178,5.6
2020-10-13,277982,5311,6395.269,122.185,58.8,5310.143,90,122.165,2.071,5254,111,120.874,2.554,1.15,,,,2630988,60.529,tests performed,28353,0.652,29708,0.683,0.179,5.6
2020-10-14,283762,5780,6528.244,132.975,58.8,5437.714,94,125.1,2.163,5365,111,123.427,2.554,1.13,,,,2695488,62.013,tests performed,64500,1.484,34297,0.789,0.159,6.3
2020-10-15,289022,5260,6649.255,121.012,58.8,5397,90.857,124.164,2.09,5443,78,125.222,1.794,1.12,,,,,,tests performed,,,31827,0.732,0.17,5.9
2020-10-16,295227,6205,6792.008,142.753,58.8,5431.857,93.143,124.966,2.143,5551,108,127.707,2.485,1.12,,,,2729496,62.795,tests performed,,,29591,0.681,0.184,5.4
2020-10-17,301856,6629,6944.515,152.507,58.8,5535.857,94.143,127.358,2.166,5669,118,130.421,2.715,1.13,,,,2765787,63.63,tests performed,36291,0.835,26146,0.602,0.212,4.7
2020-10-18,307301,5445,7069.783,125.268,58.8,5605.143,94.857,128.952,2.182,5762,93,132.561,2.14,1.14,,,,,,tests performed,,,28301,0.651,0.198,5
2020-10-19,312287,4986,7184.491,114.708,58.8,5659.429,98.714,130.201,2.271,5834,72,134.217,1.656,1.14,,,,2815833,64.781,tests performed,,,30457,0.701,0.186,5.4
2020-10-20,317967,5680,7315.166,130.674,58.8,5712.143,99.143,131.414,2.281,5948,114,136.84,2.623,1.15,,,,2847376,65.507,tests performed,31543,0.726,30913,0.711,0.185,5.4
2020-10-21,324942,6975,7475.633,160.467,58.8,5882.857,104,135.341,2.393,6093,145,140.176,3.336,1.17,,,,2880105,66.26,tests performed,32729,0.753,26374,0.607,0.223,4.5
2020-10-22,332262,7320,7644.037,168.404,58.8,6177.143,110,142.112,2.531,6213,120,142.937,2.761,1.17,,,,2914006,67.04,tests performed,33901,0.78,28788,0.662,0.215,4.7
2020-10-23,340042,7780,7823.024,178.987,58.8,6402.143,112.143,147.288,2.58,6336,123,145.766,2.83,1.16,,,,2950463,67.879,tests performed,36457,0.839,31567,0.726,0.203,4.9
2020-10-24,347317,7275,7990.393,167.369,58.8,6494.429,113.429,149.411,2.61,6463,127,148.688,2.922,1.15,,,,2991893,68.832,tests performed,41430,0.953,32301,0.743,0.201,5
2020-10-25,353723,6406,8137.77,147.377,58.8,6631.714,114.857,152.57,2.642,6566,103,151.058,2.37,1.14,,,,3025148,69.597,tests performed,33255,0.765,33477,0.77,0.198,5
2020-10-26,359348,5625,8267.179,129.409,58.8,6723,115.286,154.67,2.652,6641,75,152.783,1.725,1.14,,,,3053927,70.259,tests performed,28779,0.662,34013,0.783,0.198,5.1
2020-10-27,366233,6885,8425.576,158.397,58.8,6895.143,117.429,158.63,2.702,6770,129,155.751,2.968,1.15,,,,3087288,71.026,tests performed,33361,0.768,34273,0.788,0.201,5
2020-10-28,374023,7790,8604.793,179.217,58.8,7011.571,120.714,161.309,2.777,6938,168,159.616,3.865,1.15,,,,3129235,71.991,tests performed,41947,0.965,35590,0.819,0.197,5.1
2020-10-29,381664,7641,8780.582,175.789,58.8,7057.429,120.714,162.364,2.777,7058,120,162.377,2.761,1.16,,,,3176397,73.076,tests performed,47162,1.085,37484,0.862,0.188,5.3
2020-10-30,390272,8608,8978.618,198.036,58.8,7175.714,128.429,165.085,2.955,7235,177,166.449,4.072,1.17,,,,3225954,74.216,tests performed,49557,1.14,39356,0.905,0.182,5.5
2020-10-31,399330,9058,9187.007,208.389,58.8,7430.429,133.714,170.945,3.076,7399,164,170.222,3.773,1.18,6440.2,1.34,19.87,,,tests performed,,,39623,0.912,0.188,5.3
2020-11-01,407573,8243,9376.646,189.639,58.8,7692.857,135.571,176.982,3.119,7515,116,172.89,2.669,1.2,,,,3312549,76.209,tests performed,,,41057,0.945,0.187,5.3
2020-11-02,414567,6994,9537.55,160.904,58.8,7888.429,134.714,181.482,3.099,7584,69,174.478,1.587,1.2,,,,3344211,76.937,tests performed,31662,0.728,41469,0.954,0.19,5.3
2020-11-03,423683,9116,9747.273,209.723,58.8,8207.143,139.857,188.814,3.218,7749,165,178.274,3.796,1.21,,,,3379029,77.738,tests performed,34818,0.801,41677,0.959,0.197,5.1
2020-11-04,433492,9809,9972.94,225.666,58.8,8495.571,144.857,195.45,3.333,7952,203,182.944,4.67,1.2,,,,3386489,77.91,tests performed,7460,0.172,36751,0.845,0.231,4.3
2020-11-05,443630,10138,10206.175,233.235,58.8,8852.286,155.714,203.656,3.582,8148,196,187.453,4.509,1.19,,,,,,tests performed,,,39634,0.912,0.223,4.5
2020-11-06,453565,9935,10434.74,228.565,58.8,9041.857,160.429,208.017,3.691,8358,210,192.285,4.831,1.18,,,,3521175,81.008,tests performed,,,42174,0.97,0.214,4.7
2020-11-07,464598,11033,10688.566,253.826,58.8,9324,164.857,214.508,3.793,8553,195,196.771,4.486,1.18,,,,3572433,82.188,tests performed,51258,1.179,43312,0.996,0.215,4.6
2020-11-08,474245,9647,10910.505,221.939,58.8,9524.571,168.571,219.123,3.878,8695,142,200.038,3.267,1.18,,,,3613899,83.142,tests performed,41466,0.954,43050,0.99,0.221,4.5
2020-11-09,483153,8908,11115.443,204.938,58.8,9798,175.429,225.413,4.036,8812,117,202.729,2.692,1.18,,,,3648292,83.933,tests performed,34393,0.791,43440,0.999,0.226,4.4
2020-11-10,493544,10391,11354.499,239.056,58.8,9980.143,181.286,229.604,4.171,9018,206,207.469,4.739,1.17,,,,3691258,84.921,tests performed,42966,0.988,44604,1.026,0.224,4.5
2020-11-11,504423,10879,11604.782,250.283,58.8,10133,180.286,233.12,4.148,9214,196,211.978,4.509,1.16,,,,3735166,85.931,tests performed,43908,1.01,49811,1.146,0.203,4.9
2020-11-12,515755,11332,11865.487,260.705,58.8,10303.571,182,237.045,4.187,9422,208,216.763,4.785,1.15,,,,3782099,87.011,tests performed,46933,1.08,46895,1.079,0.22,4.6
2020-11-13,527808,12053,12142.779,277.292,61.57,10606.143,178,244.005,4.095,9604,182,220.95,4.187,1.15,,,,3828912,88.088,tests performed,46813,1.077,43962,1.011,0.241,4.1
2020-11-14,540593,12785,12436.911,294.132,61.57,10856.429,179,249.764,4.118,9806,202,225.597,4.647,1.16,,,,3912966,90.022,tests performed,84054,1.934,48648,1.119,0.223,4.5
2020-11-15,551533,10940,12688.597,251.686,61.57,11041.143,172.714,254.013,3.973,9904,98,227.852,2.255,1.16,,,,,,tests performed,,,45888,1.056,0.241,4.2
2020-11-16,561581,10048,12919.762,231.165,61.57,11204,170,257.76,3.911,10002,98,230.107,2.255,1.17,,,,,,tests performed,,,44140,1.015,0.254,3.9
2020-11-17,573758,12177,13199.907,280.145,61.57,11459.143,164.286,263.63,3.78,10168,166,233.926,3.819,1.17,,,,3979421,91.551,tests performed,,,41166,0.947,0.278,3.6
2020-11-18,586522,12764,13493.556,293.649,61.57,11728.429,173.857,269.825,4,10431,263,239.976,6.051,1.16,,,,4022283,92.537,tests performed,42862,0.986,41017,0.944,0.286,3.5
2020-11-19,600152,13630,13807.129,313.572,61.57,12056.714,181.714,277.377,4.181,10694,263,246.027,6.051,1.15,,,,4062868,93.471,tests performed,40585,0.934,40110,0.923,0.301,3.3
2020-11-20,614986,14834,14148.4,341.272,61.57,12454,189.286,286.517,4.355,10929,235,251.433,5.406,1.15,,,,4108825,94.528,tests performed,45957,1.057,39988,0.92,0.311,3.2
2020-11-21,629850,14864,14490.362,341.962,61.57,12751,191.857,293.35,4.414,11149,220,256.494,5.061,1.14,,,,4154333,95.575,tests performed,45508,1.047,34481,0.793,0.37,2.7
2020-11-22,642215,12365,14774.832,284.47,61.57,12954.571,198.286,298.034,4.562,11292,143,259.784,3.29,1.14,,,,,,tests performed,,,37693,0.867,0.344,2.9
2020-11-23,653442,11227,15033.121,258.289,61.57,13123,203,301.908,4.67,11423,131,262.798,3.014,1.13,,,,4243600,97.628,tests performed,,,40904,0.941,0.321,3.1
